,Code,Title,Session,Details
261,MAT136H1-S,Calculus 1(B),TUT5210,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5210
Tuesday 17:00 — 18:00
UC 256
—
28 of 30 available No"
262,MAT136H1-S,Calculus 1(B),TUT5211,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5211
Tuesday 17:00 — 18:00
LM 157
—
26 of 30 available No"
263,MAT136H1-S,Calculus 1(B),TUT5212,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5212
Tuesday 17:00 — 18:00
UC 152
—
27 of 30 available No"
264,MAT136H1-S,Calculus 1(B),TUT5301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5301
Thursday 17:00 — 18:00
MP 118
—
2 of 30 available No"
265,MAT136H1-S,Calculus 1(B),TUT5302,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5302
Thursday 17:00 — 18:00
SS 2105
—
9 of 30 available No"
266,MAT136H1-S,Calculus 1(B),TUT5303,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5303
Thursday 17:00 — 18:00
WW 121
—
18 of 30 available No"
267,MAT136H1-S,Calculus 1(B),TUT5304,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5304
Thursday 17:00 — 18:00
OI 2214
—
25 of 30 available No"
268,MAT136H1-S,Calculus 1(B),TUT5305,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5305
Thursday 17:00 — 18:00
WO 30
—
23 of 30 available No"
269,MAT136H1-S,Calculus 1(B),TUT5306,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5306
Thursday 17:00 — 18:00
BL 205
—
23 of 30 available No"
270,MAT136H1-S,Calculus 1(B),TUT5307,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5307
Thursday 17:00 — 18:00
SS 2125
—
24 of 30 available No"
271,MAT136H1-S,Calculus 1(B),TUT5308,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5308
Thursday 17:00 — 18:00
UC 144
—
12 of 30 available No"
272,MAT136H1-S,Calculus 1(B),TUT5309,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5309
Thursday 17:00 — 18:00
UC 244
—
25 of 30 available No"
273,MAT136H1-S,Calculus 1(B),TUT5310,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5310
Thursday 17:00 — 18:00
LM 155
—
10 of 30 available No"
274,MAT136H1-S,Calculus 1(B),TUT5311,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5311
Thursday 17:00 — 18:00
UC 256
—
23 of 30 available No"
275,MAT137Y1-Y,Calculus,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 09:00 — 10:00
Wednesday 09:00 — 10:00
Friday 09:00 — 10:00
MP 203
MP 203
MP 203
MP 203
MP 203
MP 203
Zaman, A.
7 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
276,MAT137Y1-Y,Calculus,LEC0201,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 10:00 — 11:00
Thursday 10:00 — 11:00
Friday 10:00 — 11:00
MP 202
MP 203
MP 203
MP 203
MP 203
MP 203
Khatchatourian, I.
10 of 196 available Yes: 0 student Room Changed: September 18, 2019.
Please note that in the Winter Term, LEC0201 meets:
- Tuesday 9:00-10:00
- Thursday 9:00-10:00
- Friday 10:00-11:00
Schedule & rooms on ACORN are accurate.
Enrolment Controls: Priority (P)"
277,MAT137Y1-Y,Calculus,LEC0301,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Monday 12:00 — 13:00
Wednesday 12:00 — 13:00
Friday 12:00 — 13:00
MP 103
MP 103
MP 103
MP 103
MP 103
MP 103
Zaman, A.
10 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
278,MAT137Y1-Y,Calculus,LEC0401,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Tuesday 11:00 — 12:00
Thursday 11:00 — 12:00
Friday 16:00 — 17:00
MP 102
GB 244
MP 102
—
GB 244
MP 102
Liu, J.
19 of 104 available Yes: 0 student Day and Time Change: July 17, 2019.
Please note that in the Winter term, LEC0401 meets:
- Mon 14:00-15:00
- Thurs 11:00-12:00
- Fri 11:00-12:00
Schedule & rooms on ACORN are accurate.
Enrolment Controls: Priority (P)"
279,MAT137Y1-Y,Calculus,LEC0501,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0501
Monday 16:00 — 17:00
Wednesday 16:00 — 18:00
MP 102
MP 102
MP 102
MP 102
Sarkar, S.
11 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
280,MAT137Y1-Y,Calculus,LEC0701,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0701
Tuesday 15:00 — 17:00
Wednesday 17:00 — 18:00
ES 1050
MS 3153
MS 2158
MS 3154
Deng, Q.
24 of 250 available Yes: 0 student Rooms Changed: August 19, 2019
Enrolment Controls: Priority (P)"
281,MAT137Y1-Y,Calculus,LEC5101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Monday 17:00 — 19:00
Tuesday 17:00 — 18:00
MP 102
MP 202
MP 102
MP 202
Ellithy, A.
20 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
282,MAT137Y1-Y,Calculus,LEC5201,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC5201
Wednesday 18:00 — 21:00
MC 102
MC 102
Alboiu, M.
56 of 250 available Yes: 0 student
Enrolment Controls: Priority (P)"
283,MAT137Y1-Y,Calculus,TUT0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 11:00 — 12:00
WB 119
WB 119
—
4 of 45 available No"
284,MAT137Y1-Y,Calculus,TUT0201,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Monday 13:00 — 14:00
BA 2135
BA 2135
—
2 of 46 available No"
285,MAT137Y1-Y,Calculus,TUT0202,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0202
Monday 13:00 — 14:00
AB 114
AB 114
—
3 of 35 available No"
286,MAT137Y1-Y,Calculus,TUT0203,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0203
Monday 13:00 — 14:00
RS 310
RS 310
—
6 of 36 available No"
287,MAT137Y1-Y,Calculus,TUT0204,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0204
Monday 13:00 — 14:00
BA 2159
BA 2159
—
2 of 42 available No"
288,MAT137Y1-Y,Calculus,TUT0301,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Monday 14:00 — 15:00
ES 4000
ES 4000
—
3 of 36 available No"
289,MAT137Y1-Y,Calculus,TUT0302,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0302
Monday 14:00 — 15:00
AB 114
AB 114
—
2 of 35 available No"
290,MAT137Y1-Y,Calculus,TUT0303,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0303
Monday 14:00 — 15:00
UC 256
UC 256
—
4 of 45 available No"
291,MAT137Y1-Y,Calculus,TUT0304,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0304
Monday 14:00 — 15:00
RW 142
RW 142
—
3 of 37 available No"
292,MAT137Y1-Y,Calculus,TUT0401,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Monday 15:00 — 16:00
AB 107
AB 107
—
1 of 36 available No"
293,MAT137Y1-Y,Calculus,TUT0402,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0402
Monday 15:00 — 16:00
UC 256
UC 256
—
0 of 45 available No"
294,MAT137Y1-Y,Calculus,TUT0403,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0403
Monday 15:00 — 16:00
AB 114
AB 114
—
3 of 36 available No"
295,MAT137Y1-Y,Calculus,TUT0404,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0404
Monday 15:00 — 16:00
UC 144
UC 144
—
2 of 45 available No"
296,MAT137Y1-Y,Calculus,TUT0501,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Monday 16:00 — 17:00
BA 2195
BA 2195
—
4 of 45 available No"
297,MAT137Y1-Y,Calculus,TUT0502,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0502
Monday 16:00 — 17:00
MY 490
MY 490
—
0 of 35 available No"
298,MAT137Y1-Y,Calculus,TUT0503,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0503
Monday 16:00 — 17:00
MS 3278
MS 3278
—
1 of 35 available No"
299,MAT137Y1-Y,Calculus,TUT0504,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0504
Monday 16:00 — 17:00
UC 152
UC 152
—
5 of 45 available No"
300,MAT137Y1-Y,Calculus,TUT0601,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0601
Tuesday 13:00 — 14:00
MY 320
MY 420
—
1 of 36 available No Room Change: September 18, 2019"
301,MAT137Y1-Y,Calculus,TUT0603,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0603
Tuesday 13:00 — 14:00
BA 2139
BA 2139
—
4 of 42 available No"
302,MAT137Y1-Y,Calculus,TUT0604,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0604
Tuesday 15:00 — 16:00
RW 143
RW 143
—
5 of 45 available No"
303,MAT137Y1-Y,Calculus,TUT0605,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0605
Tuesday 13:00 — 14:00
AB 114
AB 114
—
6 of 35 available No"
304,MAT137Y1-Y,Calculus,TUT0606,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0606
Tuesday 13:00 — 14:00
ES 4001
ES 4001
—
3 of 37 available No"
305,MAT137Y1-Y,Calculus,TUT0701,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0701
Tuesday 14:00 — 15:00
SF 2202
SF 2202
—
10 of 36 available No"
306,MAT137Y1-Y,Calculus,TUT0702,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0702
Tuesday 14:00 — 15:00
BA 2185
BA 2185
—
4 of 45 available No"
307,MAT137Y1-Y,Calculus,TUT0703,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0703
Tuesday 14:00 — 15:00
MY 420
MY 420
—
7 of 35 available No"
308,MAT137Y1-Y,Calculus,TUT0704,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0704
Tuesday 14:00 — 15:00
SS 2111
AB 107
—
5 of 36 available No"
309,MAT137Y1-Y,Calculus,TUT0801,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0801
Tuesday 15:00 — 16:00
LM 157
LM 157
—
3 of 35 available No"
310,MAT137Y1-Y,Calculus,TUT0802,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0802
Tuesday 15:00 — 16:00
NF 113
NF 113
—
10 of 35 available No"
311,MAT137Y1-Y,Calculus,TUT0803,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0803
Tuesday 15:00 — 16:00
BA 2135
BA 2135
—
3 of 45 available No"
312,MAT137Y1-Y,Calculus,TUT0901,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0901
Tuesday 16:00 — 17:00
UC 152
UC 152
—
4 of 45 available No"
313,MAT137Y1-Y,Calculus,TUT0902,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0902
Tuesday 16:00 — 17:00
SS 1074
SS 1074
—
4 of 35 available No"
314,MAT137Y1-Y,Calculus,TUT0903,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0903
Tuesday 16:00 — 17:00
LM 157
LM 157
—
2 of 36 available No"
315,MAT137Y1-Y,Calculus,TUT0904,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0904
Tuesday 16:00 — 17:00
UC 52
UC 52
—
8 of 35 available No"
316,MAT137Y1-Y,Calculus,TUT5101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Monday 17:00 — 18:00
AB 107
AB 107
—
7 of 35 available No"
317,MAT137Y1-Y,Calculus,TUT5102,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5102
Monday 17:00 — 18:00
HA 316
HA 316
—
9 of 35 available No"
318,MAT137Y1-Y,Calculus,TUT5103,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5103
Monday 17:00 — 18:00
UC 152
UC 152
—
7 of 45 available No"
319,MAT137Y1-Y,Calculus,TUT5201,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5201
Tuesday 17:00 — 18:00
AB 114
AB 114
—
7 of 35 available No"
320,MAT137Y1-Y,Calculus,TUT5202,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5202
Tuesday 17:00 — 18:00
BL 325
BL 325
—
7 of 45 available No"
321,MAT137Y1-Y,Calculus,TUT5301,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5301
Tuesday 18:00 — 19:00
BA 2139
BA 2139
—
0 of 42 available No"
322,MAT137Y1-Y,Calculus,TUT5302,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5302
Tuesday 18:00 — 19:00
UC 144
UC 144
—
4 of 35 available No"
323,MAT138H1-F,Introduction to Proofs,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 16:00 — 17:00
Friday 14:00 — 16:00
GB 120
GB 120
Recio, F.
34 of 100 available Yes: 0 student"
324,MAT138H1-F,Introduction to Proofs,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 15:00 — 16:00
BA 1170
—
23 of 50 available No"
325,MAT138H1-F,Introduction to Proofs,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Friday 16:00 — 17:00
BA 2185
—
12 of 50 available No"
326,MAT157Y1-Y,Analysis I,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 11:00
Wednesday 10:00 — 11:00
Friday 10:00 — 11:00
BA 1160
BA 1160
BA 1160
BA 1160
BA 1160
HS 610
Meinrenken, E.
73 of 251 available Yes: 0 student Winter Friday Room Changed: November 4, 2019.
Enrolment Controls: Priority (P)"
327,MAT157Y1-Y,Analysis I,TUT0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 15:00 — 17:00
RS 310
RS 310
—
13 of 37 available No"
328,MAT157Y1-Y,Analysis I,TUT0102,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0102
Monday 16:00 — 18:00
AP 120
AP 120
—
14 of 37 available No"
329,MAT157Y1-Y,Analysis I,TUT0103,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0103
Monday 16:00 — 18:00
AB 114
AB 114
—
15 of 36 available No"
330,MAT157Y1-Y,Analysis I,TUT0104,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0104
Monday 16:00 — 18:00
BA 2185
BA 2185
—
10 of 37 available No"
331,MAT157Y1-Y,Analysis I,TUT0201,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Wednesday 14:00 — 16:00
ES 4000
ES 4000
—
11 of 37 available No"
332,MAT157Y1-Y,Analysis I,TUT0202,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0202
Wednesday 14:00 — 16:00
BA 2135
BA 2155
—
9 of 38 available No"
333,MAT157Y1-Y,Analysis I,TUT0203,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0203
Wednesday 14:00 — 16:00
BA 2175
BA 2175
—
10 of 37 available No"
334,MAT198H1-F,Cryptology: The Mathematics of Secrecy and Security,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Wednesday 15:00 — 17:00
IN 204
Parsch, F.
0 of 30 available No
Enrolment Controls: Restricted (R2)"
335,MAT198H1-S,Cryptology: The Mathematics of Secrecy and Security,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 15:00
BA 2139
Zaman, A.
0 of 30 available No
Enrolment Controls: Restricted (R1)"
336,MAT199H1-F,"Puzzles, Mind, and Math",LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 14:00 — 17:00
MY 370
Homayouni-Boroojeni, S.
7 of 25 available No Room Changed: August 12, 2019
Enrolment Controls: Restricted (R1)"
337,MAT199H1-S,"Puzzles, Mind, and Math",LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 14:00 — 17:00
BA 2159
Homayouni-Boroojeni, S.
0 of 30 available No
Enrolment Controls: Restricted (R1)"
338,MAT221H1-F,Applied Linear Algebra,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 15:00 — 16:00
Thursday 15:00 — 17:00
SS 1071
SS 1071
Janisse, T.
24 of 100 available Yes: 0 student"
339,MAT221H1-F,Applied Linear Algebra,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 16:00 — 17:00
SS 1069
—
16 of 50 available No"
340,MAT221H1-F,Applied Linear Algebra,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Thursday 17:00 — 18:00
SS 1072
—
8 of 50 available No"
341,MAT223H1-F,Linear Algebra I,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 13:00 — 15:00
Friday 14:00 — 15:00
MP 103
MP 203
Siefken, J.
29 of 196 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
342,MAT223H1-F,Linear Algebra I,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 15:00 — 16:00
Friday 14:00 — 16:00
MP 103
MP 103
Le, D.
41 of 196 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
343,MAT223H1-F,Linear Algebra I,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Tuesday 13:00 — 15:00
Friday 13:00 — 14:00
MP 103
MP 203
Siefken, J.
33 of 196 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
344,MAT223H1-F,Linear Algebra I,LEC0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Monday 11:00 — 12:00
Thursday 11:00 — 13:00
WB 116
MC 102
Xiao, S.
45 of 240 available Yes: 0 student
Enrolment Controls: Priority (P)"
345,MAT223H1-F,Linear Algebra I,LEC0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0601
Monday 14:00 — 15:00
Wednesday 14:00 — 15:00
Friday 14:00 — 15:00
WI 1016
WI 1016
WI 1016
Dranowski, A.
30 of 156 available Yes: 0 student
Enrolment Controls: Priority (P)"
346,MAT223H1-F,Linear Algebra I,LEC0701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0701
Tuesday 15:00 — 16:00
Wednesday 15:00 — 16:00
Friday 13:00 — 14:00
MP 102
MP 103
MP 102
Qian, Z.
52 of 196 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
347,MAT223H1-F,Linear Algebra I,LEC0801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0801
Tuesday 11:00 — 13:00
Thursday 11:00 — 13:00
UC 256
MY 490
Dranowski, A.
17 of 36 available Yes: 0 student New Section Added: October 10, 2019
Enrolment Controls: Priority (P)"
348,MAT223H1-F,Linear Algebra I,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 17:00 — 19:00
Thursday 17:00 — 18:00
RW 110
RW 110
Ghosh, S.
21 of 156 available Yes: 0 student
Enrolment Controls: Priority (P)"
349,MAT223H1-F,Linear Algebra I,LEC5201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5201
Monday 18:00 — 19:00
Wednesday 18:00 — 20:00
MP 202
MP 203
Girard, V.
59 of 196 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
350,MAT223H1-F,Linear Algebra I,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 11:00 — 12:00
—
—
91 of 306 available No"
351,MAT223H1-F,Linear Algebra I,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Monday 13:00 — 14:00
—
—
59 of 306 available No"
352,MAT223H1-F,Linear Algebra I,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Monday 14:00 — 15:00
—
—
54 of 306 available No"
353,MAT223H1-F,Linear Algebra I,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Monday 15:00 — 16:00
—
—
53 of 306 available No"
354,MAT223H1-F,Linear Algebra I,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Friday 11:00 — 13:00
UC 144
—
17 of 36 available No Tutorial Added: October 25, 2019"
355,MAT223H1-F,Linear Algebra I,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Monday 17:00 — 18:00
—
—
61 of 305 available No"
356,MAT223H1-S,Linear Algebra I,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Wednesday 11:00 — 13:00
LM 158
LM 158
Siefken, J.
0 of 108 available Yes: 14 students
Enrolment Controls: Priority (P)"
357,MAT223H1-S,Linear Algebra I,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 12:00 — 13:00
Thursday 11:00 — 13:00
MP 202
MP 202
Elek, B.
66 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
358,MAT223H1-S,Linear Algebra I,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Wednesday 10:00 — 11:00
Friday 14:00 — 16:00
MP 102
MP 102
Oswal, A.
18 of 196 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
359,MAT223H1-S,Linear Algebra I,LEC0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Tuesday 16:00 — 18:00
Thursday 12:00 — 13:00
BA 1180
BA 1180
Horowitz, H.
0 of 130 available Yes: 4 students Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
360,MAT223H1-S,Linear Algebra I,LEC0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0501
Wednesday 15:00 — 17:00
Friday 15:00 — 16:00
BL 205
BL 205
Blois, C.
0 of 108 available Yes: 6 students
Enrolment Controls: Priority (P)"
361,MAT223H1-S,Linear Algebra I,LEC0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0601
Monday 16:00 — 17:00
Wednesday 16:00 — 17:00
Friday 16:00 — 17:00
MP 103
MP 103
MP 103
Sivaraman, J.
75 of 188 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
362,MAT223H1-S,Linear Algebra I,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 21:00
MP 137
Bai, Y.
10 of 92 available Yes: 0 student
Enrolment Controls: Priority (P)"
363,MAT223H1-S,Linear Algebra I,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 11:00 — 12:00
—
—
95 of 306 available No"
364,MAT223H1-S,Linear Algebra I,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Tuesday 13:00 — 14:00
—
—
95 of 306 available No"
365,MAT223H1-S,Linear Algebra I,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Tuesday 14:00 — 15:00
—
—
215 of 306 available No"
366,MAT223H1-S,Linear Algebra I,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Tuesday 15:00 — 16:00
—
—
184 of 306 available No"
367,MAT223H1-S,Linear Algebra I,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Tuesday 17:00 — 18:00
—
—
205 of 306 available No"
368,MAT224H1-F,Linear Algebra II,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 14:00 — 16:00
Friday 13:00 — 14:00
MC 102
MC 102
Horowitz, H.
112 of 195 available Yes: 0 student Time Changed: May 31, 2019
Enrolment Controls: Priority (P)"
369,MAT224H1-F,Linear Algebra II,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 12:00 — 13:00
Wednesday 14:00 — 15:00
Thursday 12:00 — 13:00
MP 103
MP 103
MP 103
Uppal, S.
48 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
370,MAT224H1-F,Linear Algebra II,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 21:00
WB 116
Varma, I.
110 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
371,MAT224H1-F,Linear Algebra II,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 16:00 — 17:00
UC 330
—
13 of 40 available No"
372,MAT224H1-F,Linear Algebra II,TUT0102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0102
Tuesday 16:00 — 17:00
BL 112
—
19 of 40 available No"
373,MAT224H1-F,Linear Algebra II,TUT0103,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0103
Tuesday 16:00 — 17:00
WB 219
—
15 of 40 available No Room Changed: August 7, 2109"
374,MAT224H1-F,Linear Algebra II,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Wednesday 15:00 — 16:00
RS 208
—
6 of 40 available No"
